name,Unnamed: 0,object,location,latitude,longitude,flow,id,median,vehicles,trucks,year
BEULAH-BIRCHIP ROAD,7102.5,4603.5,164913.5,-35.956809,142.600941,5853.5,3429.0,45.0,45.0,10.0,2015.0
BIGGS STREET,4747.5,6748.5,167011.0,-37.738236,144.812721,9212.0,7378.0,4500.0,4000.0,,2015.0
BIGNELL ROAD,13014.5,13694.0,176250.0,-37.941742,145.067681,15853.0,2490.0,4500.0,4000.0,,2015.0
BILLSON STREET,8874.5,6375.5,167421.0,-38.61291,145.593885,5119.0,1880.0,2650.0,2850.0,140.0,2015.0
BIRCHIP ROAD,8338.0,7339.0,169645.0,-35.537388,142.847399,5922.5,3739.0,140.0,150.0,30.0,2015.0
BIRCHIP-RAINBOW ROAD,7472.25,7223.25,168302.0,-35.9241535,142.210235,5722.0,3425.5,35.0,37.5,7.5,2015.0
BIRCHIP-SEA LAKE ROAD,9644.5,9324.0,169759.5,-35.78048,142.858631,5727.5,3740.0,60.0,65.0,10.0,2015.0
BIRCHIP-WYCHEPROOF ROAD,8659.875,7375.125,168124.5,-36.0284695,143.0857845,6234.25,3728.5,180.0,190.0,27.5,2015.0
BIRMINGHAM ROAD,6186.0,8187.0,169281.5,-37.782364,145.370624,9317.0,7379.0,3800.0,3500.0,250.0,2015.0
BIRREGURRA ROAD,7333.0,4834.0,164945.5,-38.313447,143.792627,5467.5,2855.0,150.0,160.0,20.0,2015.0
BIRREGURRA-DEANS MARSH ROAD,7571.25,7072.25,168207.25,-38.3672995,143.808913,5498.0,2850.5,315.0,332.5,30.0,2015.0
BIRREGURRA-FORREST ROAD,9337.25,7838.25,169080.75,-38.478847,143.7445595,5408.5,2852.5,360.0,380.0,25.0,2015.0
BITTERN-DROMANA ROAD,7709.75,7520.25,168427.75,-38.3535891667,145.105578833,7222.58333333,5065.5,1183.33333333,1050.0,83.3333333333,2015.0
BLACK FOREST DRIVE,6330.75,6331.75,167207.0,-37.3781265,144.527631,6557.25,3678.5,2900.0,3075.0,180.0,2015.0
BLACK GULLY ROAD,6578.5,8579.5,169380.5,-37.652417,145.15634,9387.0,7380.0,3800.0,3500.0,250.0,2015.0
BLACK RANGE ROAD,7448.0,5949.0,166290.5,-37.067398,142.761459,5314.5,2215.0,160.0,170.0,20.0,2015.0
BLACK SNAKE CREEK ROAD,8039.5,10540.5,171213.0,-37.937969,145.595008,9780.5,7381.0,10.0,10.0,0.0,2015.0
BLACK SPRINGS ROAD,13862.5,13220.5,176202.0,-37.756616,145.300917,15224.5,2429.0,3300.0,2950.0,,2015.0
BLACKBURN ROAD,7709.0,7388.55,168254.075,-37.84402825,145.15275055,6897.8,4181.75,13237.5,11912.5,932.5,2015.0
BLACKSHAWS ROAD,7871.0,7255.875,167685.0,-37.832845,144.86062725,6962.625,4376.5,5087.5,4550.0,311.25,2015.0
BLACKWOOD ROAD,7044.0,6545.0,168088.5,-37.424839,144.285284,8221.0,6142.0,295.0,315.0,35.0,2015.0
BLAIR STREET,9815.5,9542.66666667,171088.666667,-37.9434993333,145.269096,12072.5,2031.0,6716.66666667,6466.66666667,480.0,2015.0
BLAKE STREET,7875.75,7626.75,169601.5,-36.061201,145.2038895,9070.25,6755.5,1100.0,1200.0,235.0,2015.0
BLOOMFIELD ROAD,7221.5,7401.0,167552.5,-38.105876,145.974265,7217.5,4546.0,1200.0,1200.0,130.0,2015.0
BLUE RIBBON ROAD,8997.5,7587.75,168837.25,-36.611568,142.2079015,6256.25,3781.5,2150.0,2260.0,160.0,2015.0
BLUFF ROAD,7554.25,7349.875,168463.5,-37.9491165,145.02157725,7815.125,5715.5,8037.5,7237.5,356.25,2015.0
BLYTH STREET,5064.16666667,7065.16666667,167720.166667,-37.7667913333,144.975302,9209.33333333,7387.0,5966.66666667,5383.33333333,688.333333333,2015.0
BOARDWALK BOULEVARD,9253.0,10432.5,171369.5,-37.880118,144.73497,9026.5,7389.0,8550.0,7700.0,550.0,2015.0
BOES ROAD,8722.75,10563.0,171219.25,-38.282675,145.1669595,9547.0,7390.5,1400.0,1250.0,90.0,2015.0
BOGONG AVENUE,5383.0,2384.0,162276.0,-36.74428,147.172627,4652.5,1666.0,1900.0,2000.0,250.0,2015.0
BOGONG HIGH PLAINS ROAD,10694.5,11695.5,173720.25,-36.8364535,147.25614,16022.75,2704.5,1900.0,2000.0,250.0,2015.0
BOLDREWOOD PARADE,2326.0,4660.33333333,164660.333333,-37.7201733333,145.021766333,6645.66666667,5800.33333333,7566.66666667,6833.33333333,553.333333333,2015.0
BOLTON ROAD,7163.0,4664.0,165022.5,-37.88635,144.628681,5331.5,3124.0,4800.0,4350.0,365.0,2015.0
BOLTON STREET,7665.5,8845.0,168857.5,-37.724987,145.136139,9295.0,7394.0,9900.0,8950.0,1100.0,2015.0
BONANG-DELEGATE ROAD,7804.5,6984.0,168336.5,-37.117567,148.753485,8658.0,6127.0,35.0,35.0,0.0,2015.0
BONEGILLA ROAD,7258.0,7437.5,167607.5,-36.1144,147.012452,6916.0,4437.0,820.0,870.0,80.0,2015.0
BONEO ROAD,6788.5,6485.91666667,167258.833333,-38.4073421667,144.900508667,7449.66666667,5045.5,3290.83333333,2960.0,261.666666667,2015.0
BOOLARRA SOUTH-MIRBOO NORTH ROAD,7415.5,7595.0,167596.0,-38.401124,146.16176,6822.0,4821.0,110.0,115.0,10.0,2015.0
BOOLARRA-FOSTER ROAD,6394.5,4145.5,164315.5,-38.4399775,146.2849365,5205.25,1600.5,95.0,97.5,7.5,2015.0
BOORAN ROAD,5719.5,6720.5,167198.166667,-37.8891723333,145.036861333,8377.66666667,6220.0,5133.33333333,4566.66666667,473.333333333,2015.0
BOORT-CHARLTON ROAD,5921.0,5422.0,165380.5,-36.152046,143.498288,6383.5,4085.0,165.0,175.0,35.0,2015.0
BOORT-KERANG ROAD,8915.25,8255.5,168943.5,-36.0106605,143.7548895,6710.75,4079.5,305.0,325.0,40.0,2015.0
BOORT-MITIAMO ROAD,7754.0,7344.25,167595.5,-36.210982,144.113706,6417.75,4105.0,130.0,137.5,32.5,2015.0
BOORT-PYRAMID ROAD,7661.83333333,7448.5,168112.0,-36.1195543333,143.773215667,6309.33333333,4075.0,655.0,695.0,83.3333333333,2015.0
BOORT-WEDDERBURN ROAD,8073.0,7074.0,167984.0,-36.297918,143.736588,6264.5,4088.0,140.0,140.0,5.0,2015.0
BOORT-WYCHEPROOF ROAD,8542.5,7543.5,169737.5,-36.076987,143.485698,6732.5,4083.0,105.0,110.0,15.0,2015.0
BORONIA ROAD,8874.875,8817.8125,169957.4375,-37.851841625,145.2411535,10852.25,4442.125,14862.5,13293.75,622.5,2015.0
BORUNG HIGHWAY,6508.95833333,4718.29166667,165740.625,-36.3010189167,142.7802205,5068.70833333,1350.16666667,388.75,409.583333333,84.5833333333,2015.0
BOUNDARY ROAD,8461.265625,8353.96875,169407.71875,-37.9018845,144.773857484,8413.546875,4912.5,8974.53125,8147.5,1020.625,2015.0
BOURKE ROAD,6085.0,7675.25,167844.75,-37.941021,145.100747,9258.25,7403.0,5150.0,4625.0,590.0,2015.0
BOURKE ST WEST,12820.5,12500.0,173709.5,-37.818433,144.948626,14788.5,234.0,3750.0,3350.0,,2015.0
BOURKE STREET,7168.8125,8714.4375,169407.375,-37.74456875,144.90125975,8813.125,6885.375,3531.25,3193.75,130.0,2015.0
BOURKES CREEK ROAD,4532.5,6533.5,166897.25,-37.989171,145.4906655,9597.5,7412.5,30.0,25.0,0.0,2015.0
BOURKES ROAD,1767.5,1768.5,161924.5,-38.239882,142.922639,4390.5,7120.0,2400.0,2600.0,390.0,2015.0
BOUVERIE STREET,4557.5,6558.5,166956.5,-37.805446,144.961596,9393.5,7415.0,4500.0,4000.0,,2015.0
BOWSER ROAD,5880.5,6381.5,167407.5,-36.324981,146.352543,5746.0,2878.0,2250.0,2400.0,280.0,2015.0
BOX FOREST ROAD,8262.0,10763.0,171268.5,-37.70404,144.955864,9205.0,7417.0,6950.0,6250.0,795.0,2015.0
BOX STREET,6198.0,8199.0,169381.5,-37.996139,145.231378,9506.0,7416.0,6350.0,5700.0,405.0,2015.0
BRADFORD ROAD,11257.5,12187.0,173083.5,-38.2976755,144.9864895,11182.5,7418.75,3800.0,3500.0,250.0,2015.0
BRADY ROAD,6471.5,8972.5,168705.0,-37.954581,145.217064,9300.5,7421.0,5700.0,5100.0,655.0,2015.0
BRANDY CREEK ROAD,7736.25,7415.75,167606.0,-38.12177425,145.92998625,6556.25,4547.5,2150.0,2300.0,100.0,2015.0
BREAKWATER ROAD,5399.5,6067.16666667,166425.333333,-38.178313,144.362095,8317.0,6433.0,8583.33333333,9116.66666667,808.333333333,2015.0
BRENNAN STREET,8062.5,7063.5,168118.5,-38.402301,146.155246,6825.5,4839.0,295.0,315.0,30.0,2015.0
BRENOCK PARK DRIVE,6456.0,4957.0,165907.5,-37.891511,145.294131,7840.0,5262.0,6900.0,6200.0,400.0,2015.0
BRIAGOLONG ROAD,7272.5,6773.5,168235.5,-37.903242,147.075661,8092.0,6135.0,460.0,485.0,25.0,2015.0
BRIDGE INN ROAD,6371.25,8372.25,169481.25,-37.6000705,145.0908295,9067.0,7425.0,5475.0,4950.0,352.5,2015.0
BRIDGE ROAD,7499.66666667,6780.41666667,167657.166667,-37.819023,145.003939833,6206.0,3798.5,11700.0,10516.6666667,510.0,2015.0
BRIDGE STREET,6897.42857143,6806.57142857,167613.785714,-37.2402351429,145.290503,7301.64285714,5041.57142857,4214.28571429,4207.14285714,335.833333333,2015.0
BRIDGEWATER ROAD,6228.16666667,6229.16666667,167515.5,-38.3435193333,141.549729667,5228.16666667,2961.0,375.0,395.0,30.0,2015.0
BRIDGEWATER-DUNOLLY ROAD,7315.875,7316.875,168723.0,-36.7465975,143.83465625,7315.625,4980.25,182.5,192.5,26.25,2015.0
BRIDGEWATER-MALDON ROAD,8120.1,6921.1,168629.6,-36.7467118,143.9362888,6790.1,4133.8,253.0,268.0,46.0,2015.0
BRIDGEWATER-SERPENTINE ROAD,3481.0,4482.0,165329.0,-36.505628,143.953046,6284.5,4097.0,610.0,650.0,175.0,2015.0
BRIDPORT STREET,8694.5,7481.16666667,169052.833333,-37.340638,143.970572333,7999.0,1341.66666667,1880.0,1736.66666667,110.0,2015.0
BRIGHT-TAWONGA ROAD,9367.5,9047.0,170116.0,-36.712843,147.101019,6904.0,4436.0,375.0,395.0,35.0,2015.0
BRIGHTON ROAD,7225.25,5726.25,167048.75,-37.876944125,144.99270975,4690.375,780.5,36250.0,32375.0,1313.75,2015.0
BROAD GULLY ROAD,7816.75,9657.0,169981.0,-37.6575635,145.1640185,9213.75,7428.5,215.0,195.0,10.0,2015.0
BROADFORD-KILMORE ROAD,9663.0,9342.5,170072.0,-37.239484,144.991845,6871.0,4284.0,2400.0,2550.0,250.0,2015.0
BROADHURST AVENUE,7688.0,8867.5,168861.5,-37.708042,144.999531,9505.5,7430.0,1280.0,1180.0,,2015.0
BROADWAY,7498.57142857,6739.35714286,167956.785714,-36.9232514286,143.881976714,7657.78571429,5420.71428571,3098.57142857,2856.42857143,242.5,2015.0
BRODERICK ROAD,4369.0,6370.0,166906.5,-38.058576,144.378397,8927.5,7432.0,2100.0,2300.0,170.0,2015.0
BRODRIBB ROAD,7778.0,6957.5,168328.0,-38.277635,146.399478,8650.0,6049.0,1000.0,1050.0,90.0,2015.0
BROMLEY ROAD,6685.0,6936.0,167835.25,-34.59043275,142.7723595,9068.5,6720.5,1875.0,2000.0,247.5,2015.0
BROOK STREET,5779.5,5280.5,165343.0,-35.680875,142.66726,6470.0,3745.0,75.0,85.0,10.0,2015.0
BROOKE STREET,6090.0,7341.0,167592.25,-37.110036,143.776052,8958.75,6823.0,2125.0,2275.0,250.0,2015.0
BROOMFIELD ROAD,8913.5,6414.5,167511.5,-37.408369,143.888909,5389.5,3380.0,960.0,1000.0,130.0,2015.0
BROUGHAM STREET,7130.625,9051.25,169717.5,-38.145213,144.361693,9500.125,7434.75,4300.0,4500.0,350.0,2015.0
BROWN COAL MINE ROAD,8030.5,7031.5,168185.0,-38.162379,146.387884,6742.5,4579.0,1800.0,1900.0,170.0,2015.0
BROWN STREET,4876.5,3877.5,164705.5,-37.958809,142.518986,4495.5,1187.0,345.0,365.0,70.0,2015.0
BROWNS ROAD,7201.08333333,8708.0,169504.333333,-38.2812213333,145.001507167,10668.0833333,6603.5,2733.33333333,2441.66666667,226.0,2015.0
BRUDENELL STREET,8414.5,7415.5,169756.5,-36.444532,144.982472,6752.0,4155.0,460.0,485.0,65.0,2015.0
BRUNEL ROAD,6397.0,8398.0,169338.5,-38.110425,145.142251,9304.5,7443.0,3900.0,3500.0,,2015.0
BRUNSWICK ROAD,9067.71428571,8956.42857143,170337.285714,-37.775858,144.951030286,10074.0,4832.42857143,11657.1428571,10457.1428571,603.571428571,2015.0
BRUNSWICK STREET,9235.57142857,9859.0,170690.857143,-37.7992425714,144.978310286,8788.0,6250.57142857,6528.57142857,5857.14285714,620.0,2015.0
BRUNTON AVENUE,6782.0,5783.0,166840.5,-37.821434,144.983439,5733.5,3210.0,10200.0,9250.0,155.0,2015.0
BRUSHY PARK ROAD,10888.0,11139.0,172532.75,-37.7535705,145.287486,15631.5,2427.5,3600.0,3250.0,235.0,2015.0
BRUTHEN-BUCHAN ROAD,9582.75,9262.25,170067.25,-37.5663855,148.1394325,6757.5,4630.5,260.0,277.5,52.5,2015.0
BRYSONS ROAD,7330.0,8509.5,168863.5,-37.75553,145.255128,9483.0,7449.0,4500.0,4000.0,,2015.0
BUCHAN ROAD,7288.25,4789.25,165040.25,-37.720634,147.888087,5779.0,3261.5,1100.0,1175.0,195.0,2015.0
BUCKLAND GAP ROAD,8096.25,7097.25,168097.25,-36.3993745,146.693546,6953.25,4423.5,485.0,510.0,35.0,2015.0
BUCKLEY STREET,8430.8125,8230.875,169498.75,-37.77346075,144.900123625,7248.5,5045.625,8893.75,8000.0,693.75,2015.0
BUCKNALL STREET,7172.0,7673.0,168805.0,-37.041019,143.809915,8846.0,6202.0,415.0,435.0,65.0,2015.0
BUFFALO RIVER ROAD,9490.0,9169.5,170084.5,-36.64089,146.694244,6830.5,4445.0,995.0,1000.0,80.0,2015.0
BUFFALO-TARWIN LOWER ROAD,13757.5,13115.5,176038.0,-38.668079,145.974331,14931.5,2113.0,235.0,245.0,30.0,2015.0
BULBAN ROAD,4508.5,6509.5,166836.0,-37.918417,144.610921,9676.5,7450.0,620.0,555.0,35.0,2015.0
BULGA PARK ROAD,9713.5,9393.0,170150.5,-38.502245,146.668948,6524.5,4816.0,205.0,220.0,30.0,2015.0
BULLA ROAD,7845.8,7953.9,169398.8,-37.7180272,144.8854862,9334.4,4995.4,17210.0,15360.0,703.0,2015.0
BULLA-DIGGERS REST ROAD,6349.625,8475.625,169263.0,-37.63543775,144.739521,9476.375,7452.5,215.0,190.0,5.0,2015.0
BULLEEN ROAD,5248.2,5849.2,166571.2,-37.7762432,145.0790084,7250.6,4148.2,11620.0,10470.0,736.0,2015.0
BULLUMWAAL ROAD,4542.75,5793.75,166989.25,-37.79036025,147.608348,6769.0,4627.5,2175.0,2325.0,115.0,2015.0
BUNGAREE-CRESWICK ROAD,8547.5,7548.5,169685.5,-37.542257,143.980313,5706.5,3640.0,165.0,175.0,35.0,2015.0
BUNGOWER ROAD,9287.85714286,11037.1428571,179729.333333,-38.2337951429,145.142280571,12062.3809524,6059.28571429,5023.80952381,4495.23809524,320.476190476,2015.0
BUNINYONG-SEBASTOPOL ROAD,8609.5,8610.5,170816.5,-37.639143,143.850484,9090.0,6872.0,4000.0,4200.0,405.0,2015.0
BURGI HILL ROAD,9422.0,10601.5,171328.0,-37.771433,145.443502,9504.0,7464.0,3800.0,3500.0,250.0,2015.0
BURGUNDY STREET,7497.125,7917.75,169003.5,-37.756144375,145.065517,8247.75,6011.5,7962.5,7150.0,566.25,2015.0
BURKE ROAD,7566.39130435,7477.30434783,168543.282609,-37.8286566304,145.056839,8264.58695652,5677.39130435,11839.1304348,10547.826087,542.608695652,2015.0
BURNLEY STREET,5051.5,5052.5,165335.666667,-37.8223526667,145.007819667,6354.66666667,3845.0,7633.33333333,6883.33333333,441.666666667,2015.0
BURTON AVENUE,8820.5,6321.5,167542.5,-37.238049,144.422258,5991.0,3223.0,1350.0,1450.0,125.0,2015.0
BURWOOD HIGHWAY,7762.55,6367.1,167409.4,-37.8765246,145.25719995,7921.65,1344.0,20200.0,17950.0,945.0,2015.0
BURWOOD ROAD,6162.80952381,5054.95238095,165782.857143,-37.83969,145.095185952,5779.66666667,2464.47619048,17019.047619,15290.4761905,658.5,2015.0
BUSHFIELD-TOWER HILL ROAD,8954.0,6455.0,167831.5,-38.317722,142.485251,6153.5,3612.0,1100.0,1150.0,190.0,2015.0
BUXTON-MARYSVILLE ROAD,5810.5,2811.5,162531.5,-37.468098,145.73728,5233.0,1660.0,445.0,470.0,50.0,2015.0
BYRNE STREET,7716.75,7307.0,168440.5,-37.05176,142.785791,6165.25,3712.5,1202.5,1265.0,112.5,2015.0
BYRNES ROAD,4255.0,6256.0,166874.0,-38.426182,145.047408,9508.5,7467.0,920.0,830.0,55.0,2015.0
BYRNESIDE-KYABRAM ROAD,9117.25,7707.5,168831.5,-36.3489615,145.113262,6521.5,4137.5,925.0,987.5,100.0,2015.0
CAIRNLEA DRIVE,13207.0,13886.5,176402.0,-37.764219,144.789449,15435.0,2482.0,5750.0,5150.0,,2015.0
CALCUTTA STREET,11242.5,11243.5,172315.5,-37.818338,145.193047,15163.5,2227.0,2700.0,2400.0,,2015.0
CALDER ALTERNATIVE HIGHWAY,2343.875,2469.875,162696.375,-36.8031785,144.15293425,3954.875,4448.0,1675.0,1787.5,370.0,2015.0
CALDER FREEWAY,7788.85321101,8105.68807339,169351.238532,-37.4938500642,144.642110771,9625.72477064,5794.73394495,19313.7614679,18011.0091743,1323.57798165,2015.0
CALDER HIGHWAY,7699.76190476,7951.58333333,169153.75,-36.1275714167,143.483385952,9072.94047619,5921.78571429,1568.92857143,1657.73809524,232.619047619,2015.0
CALDER PARK DRIVE,12296.25,12225.75,174247.0,-37.691665,144.7579995,15574.0,2397.5,6850.0,6175.0,,2015.0
CALEDONIA STREET,6380.0,4881.0,166127.0,-37.566961,145.307234,7502.0,5482.0,1000.0,920.0,90.0,2015.0
CAMBERWELL ROAD,7019.3,6220.3,167186.6,-37.8346956,145.060525,6189.4,3823.0,7740.0,6970.0,449.0,2015.0
CAMBRIDGE ROAD,6360.75,8486.75,169265.0,-37.79742575,145.32865,9909.625,7471.5,3800.0,3500.0,250.0,2015.0
CAMERON DRIVE,6027.0,3361.33333333,163524.0,-37.3754126667,144.580827667,3822.0,2771.66666667,63.3333333333,63.3333333333,0.0,2015.0
CAMERON STREET,5671.0,5672.0,166079.5,-38.117574,145.289009,8626.0,5989.0,12000.0,10500.0,725.0,2015.0
CAMMS ROAD,13940.0,13298.0,175993.0,-38.098669,145.288113,15535.0,2426.0,4750.0,4300.0,,2015.0
CAMP HILL ROAD,7839.75,9680.0,169986.0,-38.391049,145.164808,9363.75,7474.5,3800.0,3500.0,250.0,2015.0
CAMP ROAD,7311.16666667,6705.0,168087.833333,-37.6861666667,144.927472667,7952.5,5841.0,10916.6666667,9716.66666667,698.333333333,2015.0
CAMP STREET,2378.0,1379.0,162125.0,-36.153287,142.858247,5001.0,857.0,110.0,115.0,20.0,2015.0
CAMPBELL STREET,5603.33333333,4937.66666667,166130.833333,-36.2036131667,143.138679167,6029.33333333,2897.33333333,2716.66666667,2903.33333333,326.666666667,2015.0
CAMPERDOWN-BALLARAT ROAD,6842.5,7179.2,168095.4,-38.0000686,143.2778252,8378.9,6159.8,319.0,339.0,64.0,2015.0
CAMPERDOWN-COBDEN ROAD,6300.25,6551.25,167902.0,-38.300909,143.10239,5291.5,2893.5,1125.0,1225.0,122.5,2015.0
CANN VALLEY HIGHWAY,6583.5,3584.5,163477.0,-37.4749315,149.1758465,4914.5,1170.5,205.0,215.0,50.0,2015.0
CANTERBURY ROAD,8388.48,8102.3,169311.5,-37.82993412,145.16731716,9101.58,4656.64,16824.0,15002.0,874.6,2015.0
CAPE OTWAY ROAD,4597.75,4848.75,165695.75,-38.2259565,144.2079065,6820.5,4699.5,1400.0,1450.0,120.0,2015.0
CAPE PATERSON ROAD,8006.83333333,5841.16666667,166215.166667,-38.6501356667,145.647087667,5036.33333333,1903.33333333,838.333333333,876.666666667,46.6666666667,2015.0
CAPE PATERSON-INVERLOCH ROAD,5653.5,2654.5,162286.0,-38.670878,145.660172,5037.0,1910.0,335.0,355.0,20.0,2015.0
CAPE SCHANCK ROAD,4511.5,6512.5,166839.0,-38.475172,144.894923,9311.5,7477.0,3800.0,3500.0,250.0,2015.0
CAPE STREET,7333.0,8512.5,168866.5,-37.757891,145.06685,9412.0,7476.0,4500.0,4000.0,,2015.0
CARDIGAN STREET,5476.5,7477.5,168200.0,-37.8042145,144.9648225,9275.75,7478.5,4500.0,4000.0,,2015.0
CARDINAL ROAD,6244.5,8245.5,169388.5,-37.710859,144.927736,9518.0,7482.0,6300.0,5700.0,720.0,2015.0
CARDINIA ROAD,11333.3333333,11953.3333333,172984.333333,-38.0832161667,145.433137333,12933.3333333,3618.0,5383.33333333,4850.0,346.666666667,2015.0
CARINISH ROAD,9232.5,10412.0,171183.0,-37.926739,145.12378,9218.0,7484.0,3850.0,3450.0,,2015.0
CARISBROOK-EDDINGTON ROAD,5671.0,5672.0,166352.0,-36.976129,143.821561,8675.5,6201.0,205.0,215.0,60.0,2015.0
CARLISLE ROAD,5543.5,5544.5,166131.5,-38.468591,143.485402,7986.5,5994.0,300.0,320.0,25.0,2015.0
CARLISLE STREET,7586.27272727,7684.63636364,168472.909091,-37.8680477273,144.987379091,6663.63636364,4842.36363636,6163.63636364,5518.18181818,380.0,2015.0
CAROLINE SPRINGS BOULEVARD,3587.2,5788.2,166077.8,-37.7513652,144.7396266,8895.8,7488.2,12600.0,11400.0,,2015.0
CARR STREET,8580.0,7581.0,169556.0,-38.1692355,144.377187,5876.5,3462.5,7800.0,8250.0,640.0,2015.0
CARRAJUNG-WOODSIDE ROAD,7277.5,7778.5,168744.5,-38.442369,146.824266,7903.0,6069.0,120.0,125.0,10.0,2015.0
CARRINGTON ROAD,13958.0,13316.0,175952.0,-37.819945,145.118965,14568.5,2232.0,2600.0,2300.0,,2015.0
CARWARP STREET,8087.0,10588.0,171225.0,-37.729129,145.070927,9522.0,7490.0,4400.0,3900.0,500.0,2015.0
CASEY DRIVE,9445.5,10625.0,171331.0,-37.670845,145.037688,10081.5,7492.0,4000.0,3600.0,,2015.0
CASHMORE ROAD,5825.0,6326.0,167482.5,-38.321459,141.578381,5400.5,2974.0,570.0,600.0,220.0,2015.0
CASTERTON ROAD,4698.5,6699.5,166733.0,-37.5858655,141.621351,9059.5,7079.5,760.0,805.0,160.0,2015.0
CASTERTON-EDENHOPE ROAD,6779.5,5780.5,166838.0,-37.327984,141.392134,5288.0,3355.0,25.0,25.0,0.0,2015.0
CASTERTON-NARACOORTE ROAD,7739.75,5740.75,166641.0,-37.2202285,141.114366,6240.0,3708.0,60.0,62.5,10.0,2015.0
CASTERTON-PENOLA ROAD,8959.5,6460.5,167607.5,-37.589554,141.150884,5765.5,3360.0,210.0,230.0,65.0,2015.0
CASTLEMAINE ROAD,6998.25,6499.25,166920.75,-37.212198,143.984333,7723.75,5223.0,1907.5,1982.5,187.5,2015.0
CASTLEMAINE-MALDON ROAD,6099.0,5600.0,165327.0,-37.04206,144.122801,5891.0,3600.0,815.0,865.0,70.0,2015.0
CAVE HILL ROAD,8159.0,10660.0,171237.5,-37.753345,145.343718,8942.0,7493.0,4200.0,3750.0,270.0,2015.0
CECIL STREET,5206.0,7001.625,167367.875,-37.83401575,144.9582335,9602.0,7495.5,1000.0,900.0,,2015.0
CEMETERY ROAD,4510.0,7511.0,167624.0,-37.789506,144.959082,5112.0,7498.0,6300.0,5700.0,720.0,2015.0
CEMETERY ROAD EAST,9064.5,6565.5,167550.5,-37.793132,144.966934,5807.5,3134.0,23500.0,21500.0,1350.0,2015.0
CEMETERY ROAD WEST,7124.5,4625.5,164923.0,-37.7904935,144.9595315,5428.5,3105.5,19000.0,17000.0,1050.0,2015.0
CENTENARY AVENUE,6246.5,8247.5,169390.5,-37.674577,144.584004,8746.5,7499.0,5950.0,5350.0,,2015.0
CENTRAL AVENUE,9739.25,9418.75,170001.75,-37.8706295,144.76477,7164.5,4382.5,8550.0,7700.0,215.0,2015.0
CENTRAL KIALLA ROAD,8109.0,7110.0,167906.5,-36.53231,145.431796,6861.0,4258.0,595.0,630.0,55.0,2015.0
CENTRE DANDENONG ROAD,6970.58333333,6614.41666667,167613.75,-37.9735571667,145.108122167,7798.5,5704.33333333,8766.66666667,7875.0,551.666666667,2015.0
CENTRE ROAD,7236.13157895,7485.23684211,169783.921053,-37.9094097895,145.079655421,7637.47368421,5124.68421053,8863.15789474,7984.21052632,595.555555556,2015.0
CHADSTONE ROAD,4393.0,6394.0,166914.5,-37.882786,145.078991,9495.0,7506.0,5800.0,5200.0,665.0,2015.0
CHAMBERLAIN STREET,5662.33333333,4163.33333333,165404.666667,-35.4005096667,142.437930667,4759.33333333,845.0,265.0,275.0,95.0,2015.0
CHAMP STREET,8080.5,7081.5,168376.0,-37.736056,144.967543,6564.0,4989.0,11000.0,9900.0,640.0,2015.0
CHANDLER HIGHWAY,8408.08333333,8081.66666667,169211.333333,-37.7901271667,145.028007833,8779.0,5107.33333333,17666.6666667,15833.3333333,787.5,2015.0
CHANDLER ROAD,8021.625,7692.25,168988.0,-37.97323425,145.18594075,6038.875,3481.25,6812.5,6137.5,393.75,2015.0
CHAPEL ROAD,10409.0,11660.0,173694.0,-38.00024,145.1617115,15696.25,2603.5,5600.0,5050.0,,2015.0
CHAPEL STREET,6778.10526316,7974.57894737,168572.0,-37.6244807895,144.843520842,8806.78947368,6436.47368421,7268.42105263,6842.10526316,723.684210526,2015.0
CHAPMAN STREET,6586.5,8587.5,169492.5,-37.73023,145.069383,9424.0,7517.0,4400.0,3900.0,500.0,2015.0
CHAPPLE STREET,8637.5,8638.5,170908.5,-36.1242615,146.903833,8321.5,6779.0,6500.0,6900.0,700.0,2015.0
CHARLES STREET,8134.25,9429.875,170139.125,-37.3837055,144.2631375,8654.125,6390.0,1965.0,1742.5,40.0,2015.0
CHARLTON ROAD,6993.0,7172.5,167246.0,-36.607591,143.25842,6117.0,3706.0,625.0,660.0,50.0,2015.0
CHARLTON-ST ARNAUD ROAD,8424.0,7425.0,169584.0,-36.439687,143.304038,6188.0,3705.0,140.0,150.0,25.0,2015.0
CHARMAN ROAD,6043.33333333,7937.16666667,168118.0,-37.973277,145.054224667,9740.5,7522.0,4966.66666667,4466.66666667,573.333333333,2015.0
CHAUNCEY STREET,5455.0,7456.0,169523.5,-37.279162,144.724877,5552.5,3408.0,695.0,735.0,65.0,2015.0
CHEDDAR ROAD,8006.18181818,9799.36363636,170480.727273,-37.7066971818,145.014653909,10043.4545455,7528.72727273,9445.45454545,8518.18181818,1018.18181818,2015.0
CHELTENHAM ROAD,8455.11111111,7777.5,168789.833333,-37.9923157778,145.188494222,9922.88888889,1565.88888889,16722.2222222,15055.5555556,838.333333333,2015.0
CHENERY STREET,6556.0,7057.0,167911.75,-37.18015325,146.116363,7133.5,4366.0,1115.0,1190.0,125.0,2015.0
CHERRY TREE ROAD,5652.5,2653.5,162285.0,-38.57365,146.877603,5581.0,1825.0,70.0,70.0,0.0,2015.0
