OBJECTID,LOCATION_ID,MIDPNT_LAT,MIDPNT_LON,HMGNS_FLOW_ID,HMGNS_LNK_ID,HMGNS_LNK_DESC,FLOW,ALLVEHS_MMW,ALLVEH_CALC,ALLVEHS_AADT,TRUCKS_AADT,TRUCK_CALC,PER_TRUCKS,TWO_WAY_AADT,ALLVEH_AMPEAK,ALLVEH_PMPEAK,GROWTH_RATE,CI,YR,LABEL
3098,163569,-38.211803,144.233193,7813,7339, PRINCES HIGHWAY WEST btwn CAPE OTWAY ROAD & PRINCES HIGHWAY WEST,WEST BOUND,550,E,580,90,E,19%,"1,100",N/A,N/A,-8.4%,+/-8.3%,2015,580* (15% 90*) WEST BOUND
3099,163570,-38.336887,143.60099,7816,7253, MURRAY STREET btwn QUEEN STREET & PRINCES HIGHWAY WEST,WEST BOUND,4800,E,5100,680,E,16%,"10,000",N/A,N/A,1.6%,+/-0.6%,2015,"5,100* (13% 680*) WEST BOUND"
3100,163763,-37.996669,144.504078,8129,7799, PRINCES FREEWAY WEST btwn PRINCES HIGHWAY WEST Onramp & POINT WILSON-PRINCES IN RAMP,SOUTH WEST BOUND,24000,E,26000,3300,E,16%,"51,000",N/A,N/A,1.7%,+/-0.2%,2015,"26,000* (13% 3,300*) SOUTH WEST BOUND"
3101,163764,-38.064471,144.382299,7807,7705, PRINCES FREEWAY WEST btwn PRINCES IN-FOREST RAMP & FOREST-PRINCES OUT RAMP,SOUTH WEST BOUND,16000,E,17000,2800,E,20%,"17,000",N/A,N/A,-3.2%,+/-1.9%,2015,"17,000* (16% 2,800*) SOUTH WEST BOUND"
3102,163765,-38.110781,144.353249,8131,7590, MELBOURNE ROAD btwn MELBOURNE ROAD & MELBOURNE ROAD,SOUTH EAST BOUND,25000,E,27000,3100,E,14%,"56,000",N/A,N/A,-0.1%,+/-0.7%,2015,"27,000* (12% 3,100*) SOUTH EAST BOUND"
3103,163766,-38.143668,144.353489,7809,7513, LATROBE TERRACE btwn GORDON AVENUE & LATROBE TERRACE,SOUTH BOUND,19000,E,20000,3300,E,20%,"40,000",N/A,N/A,-0.9%,+/-0.9%,2015,"20,000* (16% 3,300*) SOUTH BOUND"
3104,163767,-38.178104,144.35161,8134,7425, SETTLEMENT ROAD btwn SETTLEMENT ROAD & SETTLEMENT ROAD,SOUTH BOUND,19000,E,20000,2100,E,13%,"34,000",N/A,N/A,1.7%,+/-0.2%,2015,"20,000* (10% 2,100*) SOUTH BOUND"
3105,163768,-38.311885,143.672606,7814,7276, PRINCES HIGHWAY WEST btwn COLAC-BALLARAT ROAD & WARNCOORT-BIRREGURRA ROAD,WEST BOUND,3300,E,3500,680,E,24%,"6,800",N/A,N/A,1.7%,+/-0.4%,2015,"3,500* (20% 680*) WEST BOUND"
3106,163769,-38.351139,143.437662,7228,7191, PRINCES HIGHWAY WEST btwn PRINCES HIGHWAY WEST & PRINCES HIGHWAY WEST,WEST BOUND,2000,E,2200,420,E,23%,"4,600",N/A,N/A,0.9%,+/-0.5%,2015,"2,200* (19% 420*) WEST BOUND"
3107,163770,-38.234042,143.149185,7821,7159, MANIFOLD STREET btwn LEURA STREET & CAMPERDOWN-BALLARAT ROAD,NORTH WEST BOUND,2300,E,2500,410,E,20%,"4,900",N/A,N/A,1.2%,+/-0.3%,2015,"2,500* (17% 410*) NORTH WEST BOUND"
3108,163771,-38.244078,142.906034,8140,7089, HIGH STREET btwn PRINCES HIGHWAY WEST & HIGH STREET,SOUTH WEST BOUND,2300,E,2500,260,E,13%,"5,100",N/A,N/A,1.5%,+/-0.2%,2015,"2,500* (11% 260*) SOUTH WEST BOUND"
3109,163772,-38.372271,142.474461,7235,7045, RAGLAN PARADE btwn WARRNAMBOOL-CARAMUT ROAD & BANYAN STREET,NORTH WEST BOUND,7600,E,8000,870,E,13%,"16,000",N/A,N/A,1.8%,+/-0.2%,2015,"8,000* (11% 870*) NORTH WEST BOUND"
3110,163778,-38.209568,146.320324,7616,248, PRINCES FREEWAY EAST btwn PRINCES HIGHWAY EAST Offramp & PRINCES HIGHWAY EAST Offramp,NORTH EAST BOUND,1900,E,2000,250,E,15%,"4,000",N/A,N/A,1.8%,+/-0.3%,2015,"2,000* (12% 250*) NORTH EAST BOUND"
3111,163912,-38.176593,145.334907,8234,675, SOUTH GIPPSLAND HIGHWAY btwn BAXTER-TOORADIN ROAD & FISHERIES ROAD,NORTH WEST BOUND,7500,E,6700,920,E,16%,"14,000",N/A,N/A,0.8%,+/-0.3%,2015,"6,700* (14% 920*) NORTH WEST BOUND"
3112,163913,-38.044261,145.253312,8456,667, SOUTH GIPPSLAND HIGHWAY btwn LYNBROOK BOULEVARD & SOUTH GIPPSLAND FREEWAY Offramp,NORTH BOUND,25000,E,22000,1400,E,7%,"40,000",N/A,N/A,2.5%,+/-0.9%,2015,"22,000* (6% 1,400*) NORTH BOUND"
3113,163916,-34.185066,142.172342,8786,758, STURT HIGHWAY btwn STURT HIGHWAY & STURT HIGHWAY End,SOUTH BOUND,7200,E,7600,790,E,13%,"15,000",N/A,N/A,0.5%,+/-0.7%,2015,"7,600* (10% 790*) SOUTH BOUND"
3114,163917,-34.276118,141.550017,8275,750, STURT HIGHWAY btwn UNNAMED & DEAKIN AVENUE,WEST BOUND,890,A,940,400,A,52%,"1,900",70,60,1.1%,+/-0.3%,2015,940 (42% 400*) WEST BOUND
3115,163918,-36.569317,144.086535,7880,766, LODDON VALLEY HIGHWAY btwn BRIDGEWATER-SERPENTINE ROAD & SAILORS GULLY ROAD,NORTH WEST BOUND,560,E,600,70,E,15%,"1,200",N/A,N/A,-1.3%,+/-3.5%,2015,600* (13% 70*) NORTH WEST BOUND
3116,163379,-38.338803,145.156334,6813,8405, MYERS ROAD btwn COOLART ROAD & HENDERSONS ROAD,EAST BOUND,3800,E,3500,250,E,8%,"7,000",N/A,N/A,2.6%,+/-0.3%,2015,"3,500* (7% 250*) EAST BOUND"
3117,163382,-37.922055,145.27031,6411,8416, NAPOLEON ROAD btwn KELLETTS ROAD & WELLINGTON ROAD,SOUTH BOUND,6500,A,5900,750,E,15%,"13,000",620,410,1.8%,+/-0.9%,2015,"5,900 (13% 750*) SOUTH BOUND"
3118,163385,-37.901337,144.993739,6414,8426, NEW STREET btwn NORTH ROAD & BAY STREET,SOUTH BOUND,5100,E,4500,580,E,15%,"9,200",N/A,N/A,-0.6%,+/-0.3%,2015,"4,500* (13% 580*) SOUTH BOUND"
3119,163392,-37.873511,145.037123,7338,8444, NORMANBY ROAD btwn KAMBROOK ROAD & BALACLAVA ROAD,SOUTH EAST BOUND,2500,E,2200,280,E,15%,"4,400",N/A,N/A,-1.2%,+/-0.3%,2015,"2,200* (13% 280*) SOUTH EAST BOUND"
3120,163397,-37.794166,145.238474,7008,8453, OBAN ROAD btwn WARRANDYTE ROAD & WONGA ROAD,EAST BOUND,4300,E,3800,490,E,15%,"7,600",N/A,N/A,-2.2%,+/-0.6%,2015,"3,800* (13% 490*) EAST BOUND"
3121,163399,-37.883048,144.700371,7010,8461, OLD GEELONG ROAD btwn MORRIS ROAD & PRINCES HIGHWAY,SOUTH BOUND,11000,E,10000,730,E,8%,"18,000",N/A,N/A,2.8%,+/-0.2%,2015,"10,000* (7% 730*) SOUTH BOUND"
3122,163402,-37.927728,145.385523,6421,8465, OLD MENZIES CREEK ROAD btwn SELBY-AURA ROAD & AURA VALE ROAD,SOUTH BOUND,3800,E,3500,250,E,8%,"7,000",N/A,N/A,2.6%,+/-0.3%,2015,"3,500* (7% 250*) SOUTH BOUND"
3123,163405,-38.064475,145.294895,6426,8476, ORMOND ROAD btwn ORMOND ROAD Start & NARRE WARREN-CRANBOURNE ROAD,EAST BOUND,4900,E,4400,310,E,8%,"8,300",N/A,N/A,0.1%,+/-0.6%,2015,"4,400* (7% 310*) EAST BOUND"
3124,163408,-37.946466,145.144361,7017,8484, OSBORNE AVENUE btwn SPRINGVALE BYPASS & QUEENS AVENUE,EAST BOUND,5200,E,4700,600,E,15%,"9,600",N/A,N/A,-0.5%,+/-0.3%,2015,"4,700* (13% 600*) EAST BOUND"
3125,163411,-38.143413,144.347761,7019,8493, PAKINGTON STREET btwn AUTUMN STREET & GORDON AVENUE,SOUTH BOUND,2900,E,3100,230,E,9%,"6,200",N/A,N/A,1%,+/-0.3%,2015,"3,100* (8% 230*) SOUTH BOUND"
3126,163414,-37.787479,145.202029,6436,8502, PARK ROAD btwn MITCHAM ROAD & KNEES ROAD,NORTH EAST BOUND,2900,E,2600,330,E,15%,"6,100",N/A,N/A,-0.6%,+/-0.1%,2015,"2,600* (13% 330*) NORTH EAST BOUND"
3127,163417,-37.833981,144.965866,6826,8511, PARK STREET btwn MORAY STREET & KINGS WAY,EAST BOUND,6600,E,5900,760,E,15%,"13,000",N/A,N/A,-0.3%,+/-0.1%,2015,"5,900* (13% 760*) EAST BOUND"
3128,163420,-37.945152,145.469113,7024,8522, PATERNOSTER ROAD btwn BEACONSFIELD-EMERALD ROAD & BAILEY ROAD,EAST BOUND,840,E,760,50,E,8%,"1,500",N/A,N/A,3.8%,+/-0.5%,2015,760* (7% 50*) EAST BOUND
3129,163572,-38.241183,142.919305,7604,7109, HIGH STREET btwn COBDEN-TERANG ROAD & BOURKES ROAD,WEST BOUND,2400,E,2600,390,E,18%,"5,200",N/A,N/A,1.8%,+/-0.2%,2015,"2,600* (15% 390*) WEST BOUND"
3130,163573,-38.387312,142.556565,7234,7064, PRINCES HIGHWAY WEST btwn RAGLAN PARADE & UNNAMED,WEST BOUND,6900,E,7300,750,E,13%,"14,000",N/A,N/A,1.8%,+/-0.2%,2015,"7,300* (10% 750*) WEST BOUND"
3131,163574,-38.378183,142.229809,7239,6989, ROSEBROOK ROAD btwn ALBERT STREET & ALBERT ROAD,SOUTH BOUND,3100,E,3300,420,E,15%,"6,600",N/A,N/A,1.7%,+/-0.2%,2015,"3,300* (12% 420*) SOUTH BOUND"
3132,163575,-38.124973,141.632844,7242,6951, EDGAR STREET btwn HENTY HIGHWAY & OWEN STREET,NORTH BOUND,1500,E,1600,340,E,26%,"3,100",N/A,N/A,2.2%,+/-0.5%,2015,"1,600* (21% 340*) NORTH BOUND"
3133,163582,-37.782143,144.867162,7839,422, BALLARAT ROAD btwn ASHLEY STREET & CHURCHILL AVENUE,WEST BOUND,21000,A,19000,1000,E,6%,"32,000","1,000","1,700",0.4%,+/-0.3%,2015,"19,000 (5% 1,000*) WEST BOUND"
3134,163583,-37.777141,144.829681,7256,417, BALLARAT ROAD btwn ANDERSON ROAD & HARVESTER ROAD,WEST BOUND,27000,A,25000,1300,E,6%,"50,000","1,300","2,400",1.4%,+/-0.3%,2015,"25,000 (5% 1,300*) WEST BOUND"
3135,163584,-37.74423,144.697172,7259,403, WESTERN FREEWAY btwn WESTERN HIGHWAY Offramp & HOPKINS ROAD,WEST BOUND,29000,E,26000,3000,E,13%,"54,000",N/A,N/A,4.5%,+/-0.6%,2015,"26,000* (11% 3,000*) WEST BOUND"
3136,163585,-37.657513,144.372261,7848,384, WESTERN FREEWAY btwn WESTERN HIGHWAY Onramp & WESTERN HIGHWAY Onramp,NORTH WEST BOUND,10000,E,11000,2200,E,24%,"22,000",N/A,N/A,1.7%,+/-0.2%,2015,"11,000* (20% 2,200*) NORTH WEST BOUND"
3137,163586,-37.590101,144.232756,7264,375, WESTERN FREEWAY btwn WESTERN HIGHWAY Onramp & WESTERN HIGHWAY Offramp,WEST BOUND,10000,E,10000,1600,E,18%,"20,000",N/A,N/A,2.5%,+/-0.4%,2015,"10,000* (15% 1,600*) WEST BOUND"
3138,163587,-38.177524,144.368203,6527,64, TUCKER STREET btwn BARWON TERRACE & FELLMONGERS ROAD,SOUTH BOUND,4300,E,4500,350,E,10%,"9,000",N/A,N/A,1.1%,+/-0.3%,2015,"4,500* (8% 350*) SOUTH BOUND"
3139,163588,-38.24598,145.224266,6530,73, TYABB ROAD btwn BUNGOWER ROAD & DANDENONG-HASTINGS ROAD,SOUTH WEST BOUND,1600,E,1500,100,E,8%,"2,900",N/A,N/A,3.3%,+/-0.6%,2015,"1,500* (7% 100*) SOUTH WEST BOUND"
3140,163781,-37.778818,144.844872,8164,419, BALLARAT ROAD btwn CORNWALL ROAD & DUKE STREET,WEST BOUND,24000,E,21000,1100,E,6%,"42,000",N/A,N/A,1.2%,+/-0.5%,2015,"21,000* (5% 1,100*) WEST BOUND"
3141,163782,-37.77042,144.794632,7843,411, BALLARAT ROAD btwn WESTERN RING ROAD Offramp & WESTERN RING ROAD,WEST BOUND,28000,E,25000,1100,E,5%,"49,000",N/A,N/A,1%,+/-0.2%,2015,"25,000* (5% 1,100*) WEST BOUND"
3142,163783,-37.620606,144.340155,7631,382, WESTERN FREEWAY btwn WESTERN HIGHWAY Onramp & WESTERN HIGHWAY Offramp,NORTH WEST BOUND,10000,E,11000,1900,E,20%,"22,000",N/A,N/A,2.2%,+/-0.3%,2015,"11,000* (16% 1,900*) NORTH WEST BOUND"
3143,163784,-37.561554,143.944653,8175,366, WESTERN HIGHWAY btwn WESTERN FREEWAY & WESTERN FREEWAY,WEST BOUND,10000,E,10000,1500,E,18%,"20,000",N/A,N/A,1.8%,+/-0.3%,2015,"10,000* (15% 1,500*) WEST BOUND"
3144,163785,-38.39351,145.160145,6893,18, THE BOULEVARD btwn ALEXANDRA AVENUE & CAMP HILL ROAD,EAST BOUND,3800,E,3500,250,E,8%,"7,000",N/A,N/A,2.6%,+/-0.3%,2015,"3,500* (7% 250*) EAST BOUND"
3145,163786,-38.137279,144.354584,6520,22, THE ESPLANADE btwn WESTERN BEACH & MERCER STREET,SOUTH BOUND,4300,E,4500,350,E,10%,"9,000",N/A,N/A,1.1%,+/-0.3%,2015,"4,500* (8% 350*) SOUTH BOUND"
3146,163788,-38.064327,145.464042,6897,45, TOOMUC VALLEY ROAD btwn PRINCES HIGHWAY EAST & PRINCES HIGHWAY EAST,SOUTH WEST BOUND,1100,E,1000,70,E,8%,"2,100",N/A,N/A,3%,+/-0.2%,2015,"1,000* (7% 70*) SOUTH WEST BOUND"
3147,163789,-38.397447,144.85812,6899,53, TRUEMANS ROAD btwn BROWNS ROAD & BROWNS ROAD,SOUTH BOUND,1600,E,1500,100,E,8%,"3,300",N/A,N/A,2.7%,+/-0.2%,2015,"1,500* (7% 100*) SOUTH BOUND"
3148,163790,-37.916471,145.051578,6902,61, TUCKER ROAD btwn MCKINNON ROAD & CENTRE ROAD,SOUTH BOUND,4500,E,4100,520,E,15%,"8,200",N/A,N/A,-0.7%,+/-0.1%,2015,"4,100* (13% 520*) SOUTH BOUND"
3149,163792,-37.81774,145.098849,7433,79, UNION ROAD btwn WHITEHORSE ROAD & MONT ALBERT ROAD,SOUTH BOUND,7500,E,6700,860,E,15%,"14,000",N/A,N/A,-0.2%,+/-0.2%,2015,"6,700* (13% 860*) SOUTH BOUND"
3150,163793,-37.945306,145.535216,6908,86, URE ROAD btwn MOUNTAIN ROAD & BELGRAVE-GEMBROOK ROAD,SOUTH BOUND,3800,E,3500,250,E,8%,"7,000",N/A,N/A,2.6%,+/-0.3%,2015,"3,500* (7% 250*) SOUTH BOUND"
3151,163794,-37.767713,145.011752,6912,94, VICTORIA ROAD btwn DAREBIN ROAD & SEPARATION STREET,SOUTH BOUND,8400,E,7600,960,E,15%,"15,000",N/A,N/A,-0.5%,+/-0.1%,2015,"7,600* (13% 960*) SOUTH BOUND"
3152,163795,-37.77005,145.425159,7437,103, VICTORIA ROAD btwn WARBURTON HIGHWAY & SEBIRE AVENUE,EAST BOUND,3800,E,3500,250,E,8%,"7,000",N/A,N/A,2.6%,+/-0.3%,2015,"3,500* (7% 250*) EAST BOUND"
3153,163874,-38.209379,146.320488,7251,245, PRINCES FREEWAY EAST btwn PRINCES FREEWAY EAST & PRINCES HIGHWAY EAST Offramp,NORTH EAST BOUND,1900,E,2000,250,E,15%,"4,000",N/A,N/A,1.8%,+/-0.3%,2015,"2,000* (12% 250*) NORTH EAST BOUND"
3154,163876,-37.793601,144.897486,7838,427, BALLARAT ROAD btwn FARNSWORTH AVENUE & GEELONG ROAD,WEST BOUND,14000,E,12000,690,E,6%,"24,000",N/A,N/A,0.9%,+/-1.2%,2015,"12,000* (5% 690*) WEST BOUND"
3155,163877,-37.777895,144.836609,8165,418, BALLARAT ROAD btwn HARVESTER ROAD & CORNWALL ROAD,WEST BOUND,23000,E,21000,1100,E,6%,"43,000",N/A,N/A,0.9%,+/-0.5%,2015,"21,000* (5% 1,100*) WEST BOUND"
3156,163878,-37.766719,144.764318,7628,408, BALLARAT ROAD btwn WESTERN HIGHWAY & STATION ROAD,WEST BOUND,20000,E,18000,1100,E,7%,"40,000",N/A,N/A,-2.2%,+/-1.4%,2015,"18,000* (6% 1,100*) WEST BOUND"
3157,163879,-37.664082,144.441772,7261,390, WESTERN FREEWAY btwn GISBORNE ROAD & WESTERN HIGHWAY Onramp,WEST BOUND,13000,E,14000,2000,E,17%,"27,000",N/A,N/A,1.9%,+/-0.3%,2015,"14,000* (14% 2,000*) WEST BOUND"
3158,163880,-37.609054,144.320502,7632,381, WESTERN FREEWAY btwn GREENDALE-MYRNIONG ROAD & WESTERN HIGHWAY Onramp,WEST BOUND,10000,E,11000,1900,E,20%,"22,000",N/A,N/A,2.2%,+/-0.3%,2015,"11,000* (16% 1,900*) WEST BOUND"
3159,163881,-37.559746,143.919059,7855,364, WESTERN FREEWAY btwn BALLARAT-BURRUMBEET ROAD & WESTERN HIGHWAY,WEST BOUND,8000,E,8500,1800,E,27%,"17,000",N/A,N/A,1.9%,+/-0.3%,2015,"8,500* (22% 1,800*) WEST BOUND"
3160,163882,-37.517653,143.828714,7636,356, WESTERN FREEWAY btwn GILLIES STREET & WESTERN HIGHWAY Onramp,WEST BOUND,5300,E,5600,1400,E,32%,"11,000",N/A,N/A,2%,+/-0.2%,2015,"5,600* (26% 1,400*) WEST BOUND"
3161,163883,-37.267522,142.919347,7270,338, WESTERN HIGHWAY btwn MAIN DIVIDE ROAD & HIGH STREET,NORTH BOUND,3500,E,3700,1000,E,33%,"7,300",N/A,N/A,3.1%,+/-0.7%,2015,"3,700* (27% 1,000*) NORTH BOUND"
3162,163884,-37.556142,143.91339,7265,363, WESTERN FREEWAY btwn WESTERN HIGHWAY Onramp & BALLARAT-BURRUMBEET ROAD,NORTH WEST BOUND,5800,E,6100,1700,E,35%,"12,000",N/A,N/A,2.1%,+/-0.3%,2015,"6,100* (28% 1,700*) NORTH WEST BOUND"
3163,163885,-37.516144,143.817435,8179,355, WESTERN FREEWAY btwn WESTERN HIGHWAY Onramp & GILLIES STREET,WEST BOUND,5300,E,5600,1400,E,32%,"11,000",N/A,N/A,2%,+/-0.2%,2015,"5,600* (26% 1,400*) WEST BOUND"
3164,163422,-37.877425,145.372349,6440,8530, PERRINS CREEK ROAD btwn BOUCHER LANE & SASSAFRAS CREEK ROAD,SOUTH EAST BOUND,3800,E,3500,250,E,8%,"7,000",N/A,N/A,2.6%,+/-0.3%,2015,"3,500* (7% 250*) SOUTH EAST BOUND"
3165,163424,-37.748941,145.003948,6443,8540, PLENTY ROAD btwn BELL STREET & DUNDAS STREET,SOUTH BOUND,6500,A,5800,740,E,15%,"10,000",510,380,0%,+/-0.4%,2015,"5,800 (13% 740*) SOUTH BOUND"
3166,163427,-38.397519,145.04199,7361,8549, POINT LEO ROAD btwn SHOREHAM ROAD & FRANKSTON-FLINDERS ROAD,SOUTH EAST BOUND,3800,E,3500,250,E,8%,"7,000",N/A,N/A,2.6%,+/-0.3%,2015,"3,500* (7% 250*) SOUTH EAST BOUND"
3167,163430,-37.991393,145.238725,7036,8558, POWER ROAD btwn KIDDS ROAD & BOX STREET,SOUTH BOUND,7300,E,6600,470,E,8%,"14,000",N/A,N/A,2.6%,+/-0.2%,2015,"6,600* (7% 470*) SOUTH BOUND"
3168,163433,-37.830242,145.074988,7366,8573, PROSPECT HILL ROAD btwn STANHOPE GROVE & HIGHFIELD ROAD,EAST BOUND,5100,E,4500,,E,,"9,000",N/A,N/A,-0.6%,+/-0.1%,2015,"4,500* (N/A) EAST BOUND"
3169,163435,-37.815947,144.961132,7367,8580, QUEEN STREET btwn BOURKE STREET & COLLINS STREET,SOUTH BOUND,7300,E,6500,,E,,"13,000",N/A,N/A,-0.7%,+/-0.2%,2015,"6,500* (N/A) SOUTH BOUND"
3170,163437,-37.803217,144.951103,6844,8589, QUEENSBERRY STREET btwn ERROL STREET & CHETWYND STREET,EAST BOUND,4300,E,3900,,E,,"7,800",N/A,N/A,-0.6%,+/-0.1%,2015,"3,900* (N/A) EAST BOUND"
3171,163439,-37.820485,144.961388,7370,8597, QUEENSBRIDGE STREET btwn BANANA ALLEY & SOUTHBANK BOULEVARD,SOUTH BOUND,14000,A,12000,1600,E,15%,"24,000",810,"1,000",-1.7%,+/-0.4%,2015,"12,000 (13% 1,600*) SOUTH BOUND"
3172,163441,-37.978761,145.193112,6460,8605, RAILWAY PARADE btwn CHANDLER ROAD & BENNET STREET,SOUTH EAST BOUND,3300,E,3000,380,E,15%,"6,000",N/A,N/A,-0.5%,+/-0.1%,2015,"3,000* (13% 380*) SOUTH EAST BOUND"
3173,163443,-37.937047,145.137456,6849,8614, RAYHUR STREET btwn KOMBI ROAD & UNNAMED,SOUTH EAST BOUND,550,E,500,60,E,15%,"1,000",N/A,N/A,-0.6%,+/-0.1%,2015,500* (13% 60*) SOUTH EAST BOUND
3174,163445,-37.959516,145.03813,7374,8624, RESERVE ROAD btwn BAY ROAD & PARK ROAD,SOUTH BOUND,6400,E,5700,730,E,15%,"11,000",N/A,N/A,-0.6%,+/-0.1%,2015,"5,700* (13% 730*) SOUTH BOUND"
3175,163447,-37.653889,145.511994,6470,8640, RIVER STREET btwn CHUM CREEK ROAD & WILSON STREET,EAST BOUND,3800,E,3500,250,E,8%,"7,000",N/A,N/A,2.6%,+/-0.3%,2015,"3,500* (7% 250*) EAST BOUND"
3176,163449,-38.181971,145.20224,6472,8650, ROBINSONS ROAD btwn WARRANDYTE ROAD & DANDENONG-HASTINGS ROAD,EAST BOUND,1400,E,1300,160,E,15%,"2,700",N/A,N/A,-0.5%,+/-0.1%,2015,"1,300* (13% 160*) EAST BOUND"
3177,162685,-37.75553,145.255128,6592,7449, BRYSONS ROAD btwn HOMESTEAD ROAD & WONGA ROAD,SOUTH WEST BOUND,4500,E,4000,,E,,"8,000",N/A,N/A,-0.3%,+/-0.2%,2015,"4,000* (N/A) SOUTH WEST BOUND"
3178,162686,-38.233934,145.142117,6597,7459, BUNGOWER ROAD btwn STUMPY GULLY ROAD & COOLART ROAD,EAST BOUND,4600,E,4100,290,E,8%,"8,100",N/A,N/A,5.7%,+/-1.7%,2015,"4,100* (7% 290*) EAST BOUND"
3179,162687,-38.426182,145.047408,5106,7467, BYRNES ROAD btwn FRANKSTON-FLINDERS ROAD & FRANKSTON-FLINDERS ROAD,SOUTH BOUND,910,E,820,50,E,8%,"1,700",N/A,N/A,2.7%,+/-0.2%,2015,820* (7% 50*) SOUTH BOUND
3180,162688,-37.757891,145.06685,6055,7476, CAPE STREET btwn BURGUNDY STREET & BANKSIA STREET,SOUTH BOUND,4500,E,4000,,E,,"8,000",N/A,N/A,-0.3%,+/-0.2%,2015,"4,000* (N/A) SOUTH BOUND"
3181,162689,-37.738473,144.738549,6603,7487, CAROLINE SPRINGS BOULEVARD btwn GOURLAY ROAD & CAROLINE SPRINGS BOULEVARD,SOUTH BOUND,13000,E,11000,,E,,"19,000",N/A,N/A,2.7%,+/-0.2%,2015,"11,000* (N/A) SOUTH BOUND"
3182,162690,-37.832609,144.957587,5111,7495, CECIL STREET btwn YORK STREET & DORCAS STREET,SOUTH BOUND,1000,E,900,,E,,"1,800",N/A,N/A,-0.7%,+/-0.1%,2015,900* (N/A) SOUTH BOUND
3183,162691,-38.046825,145.309194,6606,7504, CENTRE ROAD btwn NARRE WARREN-CRANBOURNE ROAD & LOXLEY BOULEVARD,SOUTH EAST BOUND,5300,E,4700,340,E,8%,"9,500",N/A,N/A,3%,+/-0.3%,2015,"4,700* (7% 340*) SOUTH EAST BOUND"
3184,162692,-37.863392,144.991255,6065,7514, CHAPEL STREET btwn ALMA ROAD & INKERMAN STREET,SOUTH BOUND,5400,A,4900,620,E,15%,"11,000",390,390,-3.1%,+/-0.9%,2015,"4,900 (13% 620*) SOUTH BOUND"
3185,162693,-37.972611,145.054328,6068,7522, CHARMAN ROAD btwn PARK ROAD & BALCOMBE ROAD,SOUTH BOUND,4900,E,4400,560,E,15%,"11,000",N/A,N/A,-0.6%,+/-0.1%,2015,"4,400* (13% 560*) SOUTH BOUND"
3186,162694,-37.900132,144.665163,6071,7534, MELTON-WERRIBEE ROAD btwn WATTON STREET & PRINCES HIGHWAY,EAST BOUND,11000,E,10000,730,E,8%,"20,000",N/A,N/A,2.3%,+/-0.3%,2015,"10,000* (7% 730*) EAST BOUND"
3187,162695,-38.130251,144.335121,6257,7543, CHURCH STREET btwn MINERVA ROAD & SHANNON AVENUE,EAST BOUND,4900,E,5200,400,E,10%,"5,200",N/A,N/A,1.1%,+/-0.3%,2015,"5,200* (8% 400*) EAST BOUND"
3188,162746,-37.823242,144.977318,616,4675, SWAN STREET btwn BATMAN AVENUE FREEWAY & ALEXANDRA AVENUE,EAST BOUND,18000,A,16000,890,E,6%,"33,000",920,"1,200",-0.3%,+/-0.8%,2015,"16,000 (5% 890*) EAST BOUND"
3189,162750,-37.91734,145.149419,258,4825, WELLINGTON ROAD btwn BLACKBURN ROAD & SPRINGVALE ROAD,EAST BOUND,25000,A,22000,1100,E,6%,"43,000","1,100","2,400",1.9%,+/-1.3%,2015,"22,000 (5% 1,100*) EAST BOUND"
3190,162753,-37.211828,145.423066,263,4920, STATION STREET btwn HIGH STREET & HIGH STREET,SOUTH BOUND,1000,E,1000,160,E,19%,"2,100",N/A,N/A,2.4%,+/-1.1%,2015,"1,000* (15% 160*) SOUTH BOUND"
3191,162760,-37.770295,145.079304,623,5349, BULLEEN ROAD btwn MANNINGHAM ROAD & THOMPSONS ROAD,SOUTH BOUND,19000,E,17000,1400,E,9%,"37,000",N/A,N/A,2%,+/-0.6%,2015,"17,000* (8% 1,400*) SOUTH BOUND"
3192,162763,-37.742662,144.978928,269,5499, BELL STREET btwn NICHOLSON STREET & ELIZABETH STREET,EAST BOUND,24000,E,22000,1000,E,6%,"46,000",N/A,N/A,-0%,+/-0.4%,2015,"22,000* (5% 1,000*) EAST BOUND"
3193,162765,-37.750461,145.043703,628,5598, BELL STREET btwn ORIEL ROAD & WATERDALE ROAD,EAST BOUND,21000,E,19000,1000,E,6%,"40,000",N/A,N/A,-0.2%,+/-0.2%,2015,"19,000* (5% 1,000*) EAST BOUND"
3194,162768,-37.761147,145.082118,83,5675, MANNINGHAM ROAD btwn BRIDGE STREET & BULLEEN ROAD,SOUTH EAST BOUND,33000,A,29000,2000,E,8%,"54,000","2,400","2,300",1.5%,+/-0.4%,2015,"29,000 (7% 2,000*) SOUTH EAST BOUND"
3195,162772,-37.868208,145.168057,277,5757, SPRINGVALE ROAD btwn HIGHBURY ROAD & HIGH STREET ROAD,SOUTH BOUND,28000,A,25000,1400,E,6%,"47,000","2,100","1,600",-1.5%,+/-0.6%,2015,"25,000 (5% 1,400*) SOUTH BOUND"
3196,162775,-37.940935,145.154332,281,5865, SPRINGVALE ROAD btwn CENTRE ROAD & LIGHTWOOD ROAD,SOUTH BOUND,15000,E,13000,530,E,4%,"27,000",N/A,N/A,-1.5%,+/-0.6%,2015,"13,000* (4% 530*) SOUTH BOUND"
